CopiedTimestamp,SourceFile,DestinationFile,FileSize,SourceFileSha1,DeferredCopy,CreatedOnUtc,ModifiedOnUtc,LastAccessedOnUtc,CopyDuration
2025-03-10 06:21:12.5284770,C:\Windows\System32\config\SECURITY.LOG1,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SECURITY.LOG1,21504,6275EC42462861FFA6CEBB8CF6C1FB091242C095,True,2009-07-14 02:34:08.0883646,2025-03-10 06:02:41.5605288,2009-07-14 02:34:08.0883646,00:00:00
2025-03-10 06:21:12.5440771,C:\Windows\System32\config\SOFTWARE.LOG1,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE.LOG1,262144,8CDF0DD1847A16423E655AADA0503ED53B84BA1B,True,2009-07-14 02:34:08.0883646,2025-03-10 06:20:23.4819909,2009-07-14 02:34:08.0883646,00:00:00
2025-03-10 06:21:12.5440771,C:\Windows\System32\config\SYSTEM.LOG1,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM.LOG1,262144,5E21EF4CB41A441D74171739984F0B9DB5A93406,True,2009-07-14 02:34:08.0883646,2025-03-10 06:21:08.3164696,2009-07-14 02:34:08.0883646,00:00:00
2025-03-10 06:21:12.5596771,C:\Windows\System32\config\SAM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SAM,262144,053B97B0215B6F1E9060C120C973EE15B7A73F5B,True,2009-07-14 02:34:08.0883646,2025-03-10 06:00:31.6729978,2025-03-10 05:58:53.6059242,00:00:00
2025-03-10 06:21:12.5752771,C:\Windows\System32\config\SECURITY,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SECURITY,262144,92D1516BA779A65BBF1DE5C1A4BCF5679465F43C,True,2009-07-14 02:34:08.0883646,2025-03-10 06:02:41.5605288,2025-03-10 05:58:53.6059242,00:00:00
2025-03-10 06:21:13.9792796,C:\Windows\System32\config\SOFTWARE,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SOFTWARE,40894464,92DB5EFA074D693F1A778612686BD7B345D191AB,True,2009-07-14 02:34:08.0883646,2025-03-10 06:20:23.4819909,2025-03-10 05:58:53.6059242,00:00:00.0780002
2025-03-10 06:21:14.3848803,C:\Windows\System32\config\SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\SYSTEM,12320768,6B8298840A02FEDC81CE7C3F9565A89CB70A0DBF,True,2009-07-14 02:34:08.0883646,2025-03-10 06:21:08.3164696,2025-03-10 05:58:53.6059242,00:00:00.0312001
2025-03-10 06:21:14.3848803,C:\Windows\System32\config\RegBack\SAM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\RegBack\SAM,24576,B5662C9984E0606B4A35FDE1AA7567C46CEE6C39,True,2025-02-05 01:01:04.4088315,2025-03-09 12:18:59.1828488,2025-03-09 12:18:59.1828488,00:00:00
2025-03-10 06:21:14.3848803,C:\Windows\System32\config\RegBack\SECURITY,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\RegBack\SECURITY,24576,3AD79347F33B9CA04C0ED5C023285FBB50E10B97,True,2025-02-05 01:01:04.3620314,2025-03-09 12:18:55.3608421,2025-03-09 12:18:55.3452421,00:00:00
2025-03-10 06:21:15.6484825,C:\Windows\System32\config\RegBack\SOFTWARE,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\RegBack\SOFTWARE,38154240,93E4EB5EF97E4FB0D8261A1B911C4FE99B596A2A,True,2025-02-05 01:01:04.3464314,2025-03-09 12:18:58.0440468,2025-03-09 12:18:55.3764421,00:00:00.0780001
2025-03-10 06:21:16.0540832,C:\Windows\System32\config\RegBack\SYSTEM,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\RegBack\SYSTEM,12058624,F1B00CF94C9D0576048BBD52FB70F4B8226A4539,True,2025-02-05 01:01:04.3308313,2025-03-09 12:18:59.1360487,2025-03-09 12:18:58.8240482,00:00:00.0156000
2025-03-10 06:21:16.0696833,C:\Windows\ServiceProfiles\LocalService\NTUSER.DAT,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\ServiceProfiles\LocalService\NTUSER.DAT,262144,4A1E50B53064BC9CB994037FD0190D955F065193,True,2009-07-14 04:45:47.9404482,2025-03-10 06:02:41.5475281,2025-03-10 05:58:53.6059242,00:00:00
2025-03-10 06:21:16.0852833,C:\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG1,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\ServiceProfiles\LocalService\NTUSER.DAT.LOG1,226304,A985E47CB7B88B8C87772D9423B4B796100CBD6E,True,2009-07-14 04:45:47.9404482,2025-03-10 06:02:41.5465280,2009-07-14 04:45:47.9404482,00:00:00
2025-03-10 06:21:16.0852833,C:\Windows\ServiceProfiles\NetworkService\NTUSER.DAT,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\ServiceProfiles\NetworkService\NTUSER.DAT,262144,91A7CE3FAB936EA4830C1B9FC6C94F05C848A370,True,2009-07-14 04:45:47.6284476,2025-03-10 06:02:41.5455280,2025-03-10 05:58:53.6059242,00:00:00
2025-03-10 06:21:16.1008833,C:\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG1,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\ServiceProfiles\NetworkService\NTUSER.DAT.LOG1,226304,963A2A317813641E42B11A513C44842F6F963A54,True,2009-07-14 04:45:47.6440476,2025-03-10 06:02:41.5445279,2009-07-14 04:45:47.6440476,00:00:00
2025-03-10 06:21:16.1320834,C:\Users\mrkdqp\NTUSER.DAT,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Users\mrkdqp\NTUSER.DAT,786432,20F0A39C3756D6883413E99F083795D275FABF65,True,2025-02-04 09:03:00.8090178,2025-03-10 06:20:58.3012520,2025-03-10 05:58:49.7527174,00:00:00.0156001
2025-03-10 06:21:16.1320834,C:\users\mrkdqp\ntuser.dat.LOG1,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\users\mrkdqp\ntuser.dat.LOG1,262144,E88B0657FF43DD1D7B079BEF2DC9FF2213A0F5F3,True,2025-02-04 09:03:00.8402178,2025-03-10 06:20:58.3012520,2025-02-04 09:03:00.8402178,00:00:00
2025-03-10 06:21:16.1476834,C:\Windows\System32\config\DEFAULT,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\DEFAULT,262144,01C15A46CA4AB254018AC066345CFDDFCE3FD2AE,True,2009-07-14 02:34:08.0727649,2025-03-10 06:20:13.4511733,2025-03-10 05:58:53.6059242,00:00:00
2025-03-10 06:21:16.1476834,C:\Windows\System32\config\DEFAULT.LOG1,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\Windows\System32\config\DEFAULT.LOG1,144384,7F35877EC754236938B6AA4ADAA24BC5152A9FED,True,2009-07-14 02:34:08.0727649,2025-03-10 06:20:13.4511733,2009-07-14 02:34:08.0727649,00:00:00
2025-03-10 06:21:16.1788834,C:\users\mrkdqp\AppData\Local\Microsoft\Windows\UsrClass.dat,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\users\mrkdqp\AppData\Local\Microsoft\Windows\UsrClass.dat,524288,8EE30E638825CA84827C3271E0D3F702092646DE,True,2025-02-04 09:03:00.8558179,2025-03-10 06:14:03.0155058,2025-03-10 05:58:49.7839175,00:00:00
2025-03-10 06:21:16.1944835,C:\users\mrkdqp\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1,C:\Users\mrkdqp\Desktop\noice\Artifact-Acquisition-and-Parser\ExtractedFiles\2025-03-10_14-20-52\C\users\mrkdqp\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG1,262144,1750E890DEC119A92FAA3DF3DC4247B900B8075E,True,2025-02-04 09:03:00.8558179,2025-03-10 06:14:03.0145058,2025-02-04 09:03:00.8558179,00:00:00
